"CATEGORY","BIBTEXKEY","ADDRESS","ANNOTE","last","first","middle","BOOKTITLE","CHAPTER","CROSSREF","EDITION","HOWPUBLISHED","INSTITUTION","JOURNAL","KEY","MONTH","NOTE","NUMBER","ORGANIZATION","PAGES","PUBLISHER","SCHOOL","SERIES","TITLE","TYPE","VOLUME","YEAR","ISSN","SHORTTITLE","URL","DOI","ABSTRACT","LANGUAGE","URLDATE","COPYRIGHT","KEYWORDS","X.","FILE","PMID"
"ARTICLE","salganik_measuring_2020",NA,NA,"McLanahan","Sara",NA,NA,NA,NA,NA,NA,NA,"Proceedings of the National Academy of Sciences",NA,"apr",NA,"15",NA,"8398--8403",NA,NA,NA,"Measuring the predictability of life outcomes with a scientific mass collaboration",NA,"117",2020,"0027-8424, 1091-6490",NA,"https://www.pnas.org/content/117/15/8398","10.1073/pnas.1915006117","How predictable are life trajectories? We investigated this question with a scientific mass collaboration using the common task method; 160 teams built predictive models for six life outcomes using data from the Fragile Families and Child Wellbeing Study, a high-quality birth cohort study. Despite using a rich dataset and applying machine-learning methods optimized for prediction, the best predictions were not very accurate and were only slightly better than those from a simple benchmark model. Within each outcome, prediction error was strongly associated with the family being predicted and weakly associated with the technique used to generate the prediction. Overall, these results suggest practical limits to the predictability of life outcomes in some settings and illustrate the value of mass collaborations in the social sciences.","en","2022-01-13","Copyright © 2020 the Author(s). Published by PNAS.. https://creativecommons.org/licenses/by-nc-nd/4.0/This open access article is distributed under Creative Commons Attribution-NonCommercial-NoDerivatives License 4.0 (CC BY-NC-ND).","machine learning, prediction, life course, mass collaboration",NA,NA,"32229555"
"ARTICLE","dutilh_quality_2019",NA,NA,"Dutilh","Gilles",NA,NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Annis","Jeffrey",NA,NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Brown","Scott","D.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Cassey","Peter",NA,NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Evans","Nathan","J.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Grasman","Raoul","P. P. P.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Hawkins","Guy","E.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Heathcote","Andrew",NA,NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Holmes","William","R.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Krypotos","Angelos-Miltiadis",NA,NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Kupitz","Colin","N.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Leite","Fábio","P.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Lerche","Veronika",NA,NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Lin","Yi-Shin",NA,NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Logan","Gordon","D.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Palmeri","Thomas","J.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
"ARTICLE","dutilh_quality_2019",NA,NA,"Starns","Jeffrey","J.",NA,NA,NA,NA,NA,NA,"Psychonomic Bulletin \& Review",NA,"aug",NA,"4",NA,"1051--1069",NA,NA,NA,"The {Quality} of {Response} {Time} {Data} {Inference}: {A} {Blinded}, {Collaborative} {Assessment} of the {Validity} of {Cognitive} {Models",NA,"26",2019,"1531-5320","The {Quality} of {Response} {Time} {Data} {Inference","https://doi.org/10.3758/s13423-017-1417-2","10.3758/s13423-017-1417-2","Most data analyses rely on models. To complement statistical models, psychologists have developed cognitive models, which translate observed variables into psychologically interesting constructs. Response time models, in particular, assume that response time and accuracy are the observed expression of latent variables including 1) ease of processing, 2) response caution, 3) response bias, and 4) non-decision time. Inferences about these psychological factors, hinge upon the validity of the models’ parameters. Here, we use a blinded, collaborative approach to assess the validity of such model-based inferences. Seventeen teams of researchers analyzed the same 14 data sets. In each of these two-condition data sets, we manipulated properties of participants’ behavior in a two-alternative forced choice task. The contributing teams were blind to the manipulations, and had to infer what aspect of behavior was changed using their method of choice. The contributors chose to employ a variety of models, estimation methods, and inference procedures. Our results show that, although conclusions were similar across different methods, these ""modeler’s degrees of freedom"" did affect their inferences. Interestingly, many of the simpler approaches yielded as robust and accurate inferences as the more complex methods. We recommend that, in general, cognitive models become a typical analysis tool for response time data. In particular, we argue that the simpler models and procedures are sufficient for standard experimental designs. We finish by outlining situations in which more complicated models and methods may be necessary, and discuss potential pitfalls when interpreting the output from response time models.","en","2022-01-13",NA,NA,NA,NA,NA
